56;air_base;3643.00;10.90;1610.00;6.26;0
56;supply_node;3636.00;11.40;1607.00;3.17;0
56;supply_node;3639.00;11.07;1612.00;0.92;0
56;supply_node;3634.00;11.10;1613.00;3.86;0
56;supply_node;3642.00;10.75;1617.00;5.34;0
56;supply_node;3642.00;11.12;1608.00;3.10;0
56;supply_node;3638.00;11.23;1609.00;4.57;0
56;supply_node;3644.00;10.85;1612.00;1.23;0
56;supply_node;3641.00;10.78;1614.00;5.27;0
56;supply_node;3636.00;11.60;1604.00;0.46;0
56;supply_node;3646.00;11.10;1608.00;3.40;0
56;supply_node;3645.00;10.80;1618.00;5.99;0
56;bunker;3643.00;10.70;1617.00;1.60;0
56;bunker;3643.00;10.78;1620.00;4.27;0
56;bunker;3641.00;10.88;1612.00;1.00;0
56;bunker;3635.00;11.10;1614.00;3.66;0
56;bunker;3638.00;11.30;1606.00;0.05;0
56;bunker;3641.00;11.20;1607.00;2.71;0
56;bunker;3644.00;11.10;1607.00;5.73;0
56;bunker;3646.00;10.82;1613.00;2.11;0
56;bunker;3641.00;10.75;1615.00;4.78;0
56;bunker;3641.00;11.28;1604.00;2.61;0
56;bunker;3639.00;11.15;1611.00;2.72;0
56;anti_air_building;3646.00;11.10;1608.00;0.56;0
56;anti_air_building;3641.00;11.00;1610.00;3.22;0
56;anti_air_building;3640.00;11.05;1610.00;4.78;0
56;synthetic_refinery;3648.00;10.80;1614.00;1.16;0
56;fuel_silo;3642.00;10.75;1617.00;5.28;0
56;radar_station;3641.00;10.78;1614.00;0.96;0
56;rocket_site;3643.00;10.78;1620.00;3.23;0
56;nuclear_reactor;3644.00;11.05;1609.00;1.07;0
53;arms_factory;3583.00;12.00;1592.00;4.03;0
53;arms_factory;3587.00;11.60;1596.00;1.87;0
53;arms_factory;3583.00;11.70;1596.00;3.09;0
53;arms_factory;3596.00;11.62;1592.00;6.10;0
53;arms_factory;3584.00;11.65;1598.00;2.48;0
53;arms_factory;3583.00;12.00;1591.00;5.15;0
53;industrial_complex;3581.00;11.68;1600.00;0.42;0
53;industrial_complex;3584.00;11.93;1593.00;4.54;0
53;industrial_complex;3594.00;11.62;1591.00;5.76;0
53;industrial_complex;3590.00;11.60;1598.00;3.59;0
53;industrial_complex;3585.00;11.60;1599.00;0.33;0
53;industrial_complex;3580.00;11.70;1598.00;1.53;0
53;air_base;3587.00;11.70;1593.00;5.65;0
53;supply_node;3587.00;11.60;1596.00;2.45;0
53;supply_node;3592.00;11.55;1594.00;5.03;0
53;supply_node;3590.00;11.60;1600.00;1.69;0
53;supply_node;3583.00;11.65;1599.00;3.17;0
53;supply_node;3588.00;11.70;1592.00;0.92;0
53;supply_node;3583.00;11.85;1594.00;3.86;0
53;supply_node;3590.00;11.60;1595.00;5.34;0
53;supply_node;3585.00;11.65;1598.00;3.10;0
53;supply_node;3584.00;11.98;1590.00;4.57;0
53;supply_node;3594.00;11.68;1590.00;1.23;0
53;supply_node;3580.00;11.70;1599.00;5.27;0
53;bunker;3588.00;11.65;1594.00;5.82;0
53;bunker;3583.00;12.00;1592.00;2.55;0
53;bunker;3597.00;11.55;1593.00;5.22;0
53;bunker;3582.00;11.80;1595.00;1.60;0
53;bunker;3584.00;11.70;1597.00;4.27;0
53;bunker;3593.00;11.55;1593.00;1.00;0
53;bunker;3581.00;11.65;1601.00;3.66;0
53;bunker;3589.00;11.60;1599.00;0.05;0
53;bunker;3584.00;11.60;1599.00;2.71;0
53;bunker;3590.00;11.70;1593.00;5.73;0
53;bunker;3590.00;11.65;1594.00;2.11;0
53;anti_air_building;3587.00;11.70;1593.00;4.78;0
53;anti_air_building;3582.00;12.00;1592.00;2.61;0
53;anti_air_building;3590.00;11.60;1597.00;2.72;0
53;synthetic_refinery;3583.00;11.70;1596.00;0.56;0
53;fuel_silo;3596.00;11.62;1592.00;3.22;0
53;radar_station;3589.00;11.60;1597.00;0.24;0
53;rocket_site;3588.00;11.85;1590.00;1.16;0
53;nuclear_reactor;3588.00;11.60;1596.00;5.28;0
54;arms_factory;3570.00;11.60;1656.00;2.48;0
54;arms_factory;3575.00;11.50;1656.00;5.15;0
54;arms_factory;3569.00;11.80;1651.00;0.42;0
54;arms_factory;3567.00;11.90;1649.00;4.54;0
54;arms_factory;3575.00;11.48;1655.00;5.76;0
54;arms_factory;3570.00;11.95;1649.00;3.59;0
54;industrial_complex;3567.00;11.98;1647.00;0.33;0
54;industrial_complex;3572.00;11.65;1657.00;1.53;0
54;industrial_complex;3568.00;11.98;1648.00;5.65;0
54;industrial_complex;3568.00;12.00;1645.00;2.04;0
54;industrial_complex;3569.00;11.60;1656.00;5.06;0
54;industrial_complex;3575.00;11.50;1656.00;6.26;0
54;air_base;3569.00;11.80;1651.00;4.10;0
54;supply_node;3578.00;11.55;1647.00;0.92;0
54;supply_node;3571.00;11.93;1644.00;3.86;0
54;supply_node;3574.00;11.65;1650.00;5.34;0
54;supply_node;3577.00;11.40;1654.00;3.10;0
54;supply_node;3569.00;11.95;1649.00;4.57;0
54;supply_node;3572.00;11.93;1647.00;1.23;0
54;supply_node;3575.00;11.50;1652.00;5.27;0
54;supply_node;3571.00;11.65;1654.00;0.46;0
54;supply_node;3568.00;12.00;1644.00;3.40;0
54;supply_node;3568.00;11.57;1655.00;5.99;0
54;supply_node;3577.00;11.48;1657.00;2.64;0
54;bunker;3578.00;11.40;1654.00;4.27;0
54;bunker;3568.00;11.57;1656.00;1.00;0
54;bunker;3569.00;11.90;1650.00;3.66;0
54;bunker;3574.00;11.50;1655.00;0.05;0
54;bunker;3578.00;11.55;1647.00;2.71;0
54;bunker;3573.00;11.60;1653.00;5.73;0
54;bunker;3578.00;11.40;1656.00;2.11;0
54;bunker;3574.00;11.55;1652.00;4.78;0
54;bunker;3573.00;11.80;1648.00;2.61;0
54;bunker;3569.00;11.95;1643.00;2.72;0
54;bunker;3571.00;12.00;1646.00;0.56;0
54;anti_air_building;3573.00;11.80;1648.00;3.22;0
54;anti_air_building;3567.00;11.57;1653.00;4.78;0
54;anti_air_building;3579.00;11.38;1657.00;1.16;0
54;synthetic_refinery;3571.00;11.98;1647.00;5.28;0
54;fuel_silo;3575.00;11.48;1653.00;0.21;0
54;radar_station;3574.00;11.65;1650.00;5.00;0
54;rocket_site;3569.00;11.80;1651.00;1.07;0
54;nuclear_reactor;3576.00;11.45;1651.00;3.73;0
84;arms_factory;3638.00;10.35;1675.00;3.46;0
84;arms_factory;3636.00;10.50;1686.00;1.30;0
84;arms_factory;3649.00;10.45;1679.00;2.86;0
84;arms_factory;3630.00;10.80;1692.00;5.52;0
84;arms_factory;3648.00;10.50;1681.00;1.90;0
84;arms_factory;3646.00;10.00;1672.00;6.03;0
84;industrial_complex;3644.00;10.65;1685.00;1.31;0
84;industrial_complex;3639.00;10.38;1675.00;3.97;0
84;industrial_complex;3637.00;10.53;1686.00;1.81;0
84;industrial_complex;3638.00;10.43;1679.00;4.47;0
84;industrial_complex;3624.00;10.70;1687.00;6.03;0
84;industrial_complex;3649.00;10.50;1681.00;2.41;0
84;air_base;3629.00;10.75;1692.00;0.26;0
84;supply_node;3630.00;10.55;1675.00;1.87;0
84;supply_node;3645.00;10.10;1673.00;4.80;0
84;supply_node;3635.00;10.40;1678.00;2.56;0
84;supply_node;3652.00;10.32;1677.00;4.04;0
84;supply_node;3643.00;10.60;1683.00;0.69;0
84;supply_node;3627.00;10.62;1684.00;3.28;0
84;supply_node;3634.00;10.53;1688.00;6.21;0
84;supply_node;3622.00;10.75;1692.00;2.87;0
84;bunker;3630.00;10.53;1676.00;4.99;0
84;bunker;3645.00;10.35;1676.00;6.20;0
84;bunker;3620.00;10.90;1696.00;4.04;0
84;bunker;3632.00;10.50;1679.00;0.42;0
84;bunker;3639.00;10.65;1689.00;3.44;0
84;bunker;3626.00;10.65;1686.00;4.64;0
84;bunker;3646.00;10.50;1680.00;2.48;0
84;bunker;3650.00;10.50;1682.00;0.32;0
84;anti_air_building;3631.00;10.53;1685.00;0.43;0
84;anti_air_building;3645.00;10.30;1675.00;4.55;0
84;anti_air_building;3638.00;10.55;1684.00;0.93;0
84;synthetic_refinery;3653.00;10.35;1677.00;2.49;0
84;fuel_silo;3631.00;10.68;1690.00;5.15;0
84;radar_station;3638.00;10.55;1684.00;3.05;0
84;rocket_site;3632.00;10.48;1676.00;4.20;0
84;nuclear_reactor;3641.00;10.60;1684.00;0.94;0
85;arms_factory;3663.00;10.50;1650.00;1.90;0
85;arms_factory;3667.00;10.75;1653.00;6.03;0
85;arms_factory;3664.00;10.65;1664.00;1.31;0
85;arms_factory;3659.00;10.45;1646.00;3.97;0
85;arms_factory;3664.00;10.65;1662.00;1.81;0
85;arms_factory;3663.00;10.65;1660.00;4.47;0
85;industrial_complex;3664.00;10.70;1640.00;6.03;0
85;industrial_complex;3659.00;10.32;1658.00;2.41;0
85;industrial_complex;3653.00;9.90;1663.00;0.26;0
85;industrial_complex;3655.00;10.00;1655.00;0.36;0
85;industrial_complex;3657.00;10.20;1660.00;4.48;0
85;industrial_complex;3657.00;10.20;1658.00;0.86;0
85;air_base;3655.00;10.15;1652.00;3.52;0
85;supply_node;3645.00;10.65;1640.00;0.69;0
85;supply_node;3661.00;10.62;1644.00;3.28;0
85;supply_node;3652.00;10.45;1646.00;6.21;0
85;supply_node;3640.00;10.40;1649.00;2.87;0
85;supply_node;3668.00;11.00;1649.00;5.45;0
85;supply_node;3656.00;10.15;1652.00;2.10;0
85;supply_node;3635.00;10.43;1655.00;3.58;0
85;supply_node;3664.00;10.60;1656.00;1.34;0
85;supply_node;3646.00;10.05;1654.00;2.81;0
85;supply_node;3641.00;10.00;1661.00;5.76;0
85;supply_node;3654.00;9.95;1660.00;3.51;0
85;supply_node;3661.00;10.50;1663.00;4.99;0
85;supply_node;3638.00;10.28;1668.00;1.64;0
85;supply_node;3657.00;10.05;1669.00;4.23;0
85;supply_node;3649.00;9.50;1669.00;0.88;0
85;bunker;3645.00;10.73;1638.00;2.49;0
85;bunker;3663.00;10.50;1650.00;5.15;0
85;bunker;3643.00;10.30;1649.00;2.99;0
85;bunker;3646.00;10.28;1651.00;4.20;0
85;bunker;3666.00;10.80;1648.00;0.94;0
85;bunker;3657.00;10.00;1670.00;3.60;0
85;bunker;3660.00;10.45;1662.00;6.26;0
85;bunker;3665.00;10.68;1657.00;4.10;0
85;bunker;3656.00;10.10;1653.00;5.66;0
85;bunker;3643.00;10.23;1656.00;2.05;0
85;bunker;3640.00;10.10;1662.00;4.71;0
85;bunker;3654.00;9.95;1660.00;2.55;0
85;bunker;3639.00;10.25;1665.00;4.11;0
85;bunker;3637.00;10.40;1656.00;0.49;0
85;bunker;3652.00;10.00;1671.00;3.15;0
85;anti_air_building;3642.00;10.40;1647.00;6.18;0
85;anti_air_building;3640.00;10.10;1661.00;1.10;0
85;anti_air_building;3656.00;10.00;1672.00;5.22;0
85;synthetic_refinery;3642.00;10.15;1658.00;3.06;0
85;fuel_silo;3639.00;10.32;1656.00;3.16;0
85;radar_station;3653.00;9.98;1655.00;2.07;0
85;rocket_site;3648.00;9.95;1654.00;3.67;0
85;nuclear_reactor;3644.00;10.28;1653.00;0.05;0
83;arms_factory;3674.00;10.90;1629.00;2.86;0
83;arms_factory;3672.00;10.85;1629.00;5.52;0
83;arms_factory;3657.00;10.78;1636.00;1.90;0
83;arms_factory;3648.00;10.80;1621.00;6.03;0
83;arms_factory;3651.00;10.78;1619.00;1.31;0
83;arms_factory;3648.00;11.00;1626.00;3.97;0
83;industrial_complex;3654.00;10.80;1622.00;1.81;0
83;industrial_complex;3652.00;10.68;1641.00;4.47;0
83;industrial_complex;3662.00;10.80;1619.00;6.03;0
83;industrial_complex;3672.00;11.10;1643.00;2.41;0
83;industrial_complex;3644.00;10.95;1631.00;0.26;0
83;industrial_complex;3652.00;10.90;1627.00;0.36;0
83;air_base;3667.00;10.85;1629.00;4.48;0
83;supply_node;3655.00;10.95;1615.00;2.56;0
83;supply_node;3670.00;10.80;1617.00;4.04;0
83;supply_node;3647.00;10.80;1621.00;0.69;0
83;supply_node;3662.00;10.80;1619.00;3.28;0
83;supply_node;3654.00;10.90;1625.00;6.21;0
83;supply_node;3671.00;10.90;1626.00;2.87;0
83;supply_node;3647.00;11.05;1630.00;5.45;0
83;supply_node;3663.00;10.80;1628.00;2.10;0
83;supply_node;3657.00;10.78;1636.00;3.58;0
83;supply_node;3670.00;10.80;1635.00;1.34;0
83;supply_node;3671.00;10.95;1642.00;2.81;0
83;bunker;3670.00;10.80;1636.00;4.64;0
83;bunker;3652.00;10.80;1637.00;2.48;0
83;bunker;3655.00;10.80;1620.00;0.32;0
83;bunker;3662.00;10.80;1618.00;0.43;0
83;bunker;3652.00;10.90;1623.00;4.55;0
83;bunker;3671.00;10.80;1620.00;0.93;0
83;bunker;3644.00;10.85;1624.00;2.49;0
83;bunker;3649.00;11.10;1630.00;5.15;0
83;bunker;3665.00;10.80;1628.00;2.99;0
83;bunker;3674.00;10.90;1628.00;4.20;0
83;bunker;3669.00;10.80;1641.00;0.94;0
83;anti_air_building;3654.00;10.90;1630.00;3.60;0
83;anti_air_building;3673.00;10.80;1619.00;6.26;0
83;anti_air_building;3667.00;10.80;1631.00;4.10;0
83;synthetic_refinery;3672.00;10.80;1631.00;5.66;0
83;fuel_silo;3658.00;10.70;1637.00;2.05;0
83;radar_station;3660.00;10.75;1629.00;0.35;0
83;rocket_site;3646.00;10.90;1624.00;2.55;0
83;nuclear_reactor;3646.00;11.05;1628.00;4.11;0
81;arms_factory;3656.00;11.10;1607.00;2.86;0
81;arms_factory;3650.00;11.20;1605.00;5.52;0
81;arms_factory;3662.00;11.10;1592.00;1.90;0
81;arms_factory;3665.00;11.10;1603.00;6.03;0
81;arms_factory;3652.00;11.20;1605.00;1.31;0
81;arms_factory;3662.00;11.15;1598.00;3.97;0
81;industrial_complex;3652.00;11.20;1606.00;1.81;0
81;industrial_complex;3661.00;10.80;1612.00;4.47;0
81;industrial_complex;3656.00;11.23;1598.00;6.03;0
81;industrial_complex;3664.00;10.78;1612.00;2.41;0
81;industrial_complex;3658.00;11.05;1591.00;0.26;0
81;industrial_complex;3661.00;11.10;1602.00;0.36;0
81;air_base;3660.00;10.95;1591.00;4.48;0
81;supply_node;3656.00;10.90;1588.00;2.56;0
81;supply_node;3650.00;11.05;1589.00;4.04;0
81;supply_node;3660.00;11.10;1595.00;0.69;0
81;supply_node;3652.00;11.12;1596.00;3.28;0
81;supply_node;3655.00;11.25;1603.00;6.21;0
81;supply_node;3663.00;11.10;1601.00;2.87;0
81;supply_node;3647.00;11.20;1602.00;5.45;0
81;supply_node;3667.00;10.95;1608.00;2.10;0
81;supply_node;3651.00;11.20;1608.00;3.58;0
81;supply_node;3661.00;10.82;1610.00;1.34;0
81;bunker;3650.00;10.90;1591.00;3.44;0
81;bunker;3662.00;10.95;1608.00;4.64;0
81;bunker;3661.00;11.18;1599.00;2.48;0
81;bunker;3653.00;11.30;1599.00;0.32;0
81;bunker;3657.00;11.20;1596.00;0.43;0
81;bunker;3655.00;10.90;1589.00;4.55;0
81;bunker;3658.00;11.20;1604.00;0.93;0
81;bunker;3669.00;11.10;1607.00;2.49;0
81;bunker;3652.00;11.20;1608.00;5.15;0
81;bunker;3650.00;11.18;1602.00;2.99;0
81;anti_air_building;3655.00;10.90;1589.00;4.20;0
81;anti_air_building;3653.00;10.90;1589.00;0.94;0
